User ID,Name,Email Address,Age,Gender,Membership Start Date,Membership End Date,Subscription Plan,Renewal Status,Engagement Level,Subscription Renewed
7194,Christian Fowler,blackthomas@wells.com,21,Female,21-01-2025,17-03-2025,Monthly,Auto-Renew,Medium,Not Renewed
2279,Amy Clark,juliawilliams@gregory-andersen.com,57,Female,23-04-2022,26-06-2024,Monthly,Auto-Renew,High,Renewed
3811,Amanda Ramsey,carl36@gmail.com,35,Female,24-03-2023,16-08-2023,Quarterly,Auto-Renew,Medium,Not Renewed
1391,Dr. Erica Brewer,haley16@rogers-west.biz,30,Male,12-02-2024,20-02-2024,Quarterly,Auto-Renew,Medium,Renewed
1391,Dr. Erica Brewer,haley16@rogers-west.biz,30,Male,20-02-2024,22-04-2024,Annual,Manual,Low,Not Renewed
7723,David Johnson DVM,averymark@hotmail.com,19,Female,12-12-2024,22-01-2025,Quarterly,Manual,Low,Not Renewed
7723,David Johnson DVM,averymark@hotmail.com,19,Female,22-01-2025,26-02-2025,Quarterly,Auto-Renew,Medium,Not Renewed
7723,David Johnson DVM,averymark@hotmail.com,19,Female,26-02-2025,10-03-2025,Monthly,Auto-Renew,Low,Renewed
7723,David Johnson DVM,averymark@hotmail.com,19,Female,10-03-2025,17-03-2025,Quarterly,Auto-Renew,High,Not Renewed
4349,Donna Williamson,fuentessteven@harrison-chavez.info,34,Female,04-05-2023,12-03-2024,Quarterly,Manual,Medium,Renewed
4349,Donna Williamson,fuentessteven@harrison-chavez.info,34,Female,12-03-2024,23-08-2024,Annual,Manual,Medium,Renewed
3157,Brian Alvarado,allenbenjamin@hotmail.com,23,Female,12-05-2024,02-08-2024,Quarterly,Auto-Renew,Low,Renewed
3157,Brian Alvarado,allenbenjamin@hotmail.com,23,Female,02-08-2024,17-09-2024,Annual,Manual,Low,Renewed
3157,Brian Alvarado,allenbenjamin@hotmail.com,23,Female,17-09-2024,17-11-2024,Annual,Auto-Renew,Low,Not Renewed
3157,Brian Alvarado,allenbenjamin@hotmail.com,23,Female,17-11-2024,26-02-2025,Monthly,Auto-Renew,Medium,Renewed
3795,Amanda Miller,barnesjamie@li.org,20,Female,11-01-2024,10-06-2024,Quarterly,Auto-Renew,Medium,Renewed
3795,Amanda Miller,barnesjamie@li.org,20,Female,10-06-2024,13-02-2025,Annual,Manual,Low,Renewed
2683,Jason Peterson,devin38@foster.com,21,Female,05-10-2022,01-06-2023,Annual,Auto-Renew,Medium,Renewed
2683,Jason Peterson,devin38@foster.com,21,Female,01-06-2023,26-12-2024,Annual,Auto-Renew,Low,Renewed
5685,Brandon Barr,isaiah49@mills-wallace.biz,39,Male,26-07-2023,16-06-2024,Quarterly,Manual,High,Not Renewed
5685,Brandon Barr,isaiah49@mills-wallace.biz,39,Male,16-06-2024,30-12-2024,Monthly,Manual,Low,Not Renewed
5150,Courtney Diaz,bakerbrianna@gmail.com,49,Female,18-08-2024,21-08-2024,Quarterly,Auto-Renew,Medium,Not Renewed
5150,Courtney Diaz,bakerbrianna@gmail.com,49,Female,21-08-2024,29-08-2024,Monthly,Auto-Renew,Low,Renewed
6481,Jacqueline Reynolds,aavila@green.com,29,Male,24-01-2025,02-02-2025,Annual,Manual,High,Renewed
6481,Jacqueline Reynolds,aavila@green.com,29,Male,02-02-2025,03-02-2025,Quarterly,Auto-Renew,Medium,Not Renewed
6481,Jacqueline Reynolds,aavila@green.com,29,Male,03-02-2025,11-02-2025,Annual,Auto-Renew,Low,Renewed
6481,Jacqueline Reynolds,aavila@green.com,29,Male,11-02-2025,16-02-2025,Annual,Auto-Renew,High,Renewed
6481,Jacqueline Reynolds,aavila@green.com,29,Male,16-02-2025,03-03-2025,Quarterly,Auto-Renew,High,Not Renewed
4608,Kathleen Long,christopher99@haynes.info,20,Male,09-12-2023,06-02-2024,Quarterly,Auto-Renew,High,Not Renewed
4608,Kathleen Long,christopher99@haynes.info,20,Male,06-02-2024,11-06-2024,Quarterly,Auto-Renew,High,Renewed
4608,Kathleen Long,christopher99@haynes.info,20,Male,11-06-2024,16-07-2024,Monthly,Manual,Low,Renewed
4608,Kathleen Long,christopher99@haynes.info,20,Male,16-07-2024,07-09-2024,Annual,Manual,High,Renewed
4608,Kathleen Long,christopher99@haynes.info,20,Male,07-09-2024,03-10-2024,Quarterly,Manual,Low,Not Renewed
4015,Christopher Yoder,adamwood@ballard.org,23,Female,12-03-2023,25-09-2023,Monthly,Manual,High,Renewed
4015,Christopher Yoder,adamwood@ballard.org,23,Female,25-09-2023,06-01-2024,Monthly,Manual,Medium,Not Renewed
4015,Christopher Yoder,adamwood@ballard.org,23,Female,06-01-2024,11-01-2024,Annual,Auto-Renew,Low,Renewed
7538,Chris Riley,hudsondenise@morgan-gay.info,32,Female,29-07-2024,01-02-2025,Annual,Auto-Renew,High,Renewed
7538,Chris Riley,hudsondenise@morgan-gay.info,32,Female,01-02-2025,15-03-2025,Annual,Manual,High,Renewed
7538,Chris Riley,hudsondenise@morgan-gay.info,32,Female,15-03-2025,18-03-2025,Annual,Manual,High,Renewed
7538,Chris Riley,hudsondenise@morgan-gay.info,32,Female,18-03-2025,19-03-2025,Annual,Manual,Low,Renewed
1575,Catherine Stephenson,jasmine88@gmail.com,56,Female,25-11-2024,30-11-2024,Annual,Manual,Medium,Renewed
7436,Danny Smith,alexandermorgan@miller-small.info,41,Female,17-05-2022,21-08-2022,Monthly,Auto-Renew,Medium,Renewed
7436,Danny Smith,alexandermorgan@miller-small.info,41,Female,21-08-2022,08-02-2024,Monthly,Manual,Low,Renewed
9529,Anthony Bishop,fsingleton@evans.com,44,Male,24-01-2025,21-02-2025,Monthly,Manual,Medium,Not Renewed
9529,Anthony Bishop,fsingleton@evans.com,44,Male,21-02-2025,23-02-2025,Annual,Auto-Renew,Low,Not Renewed
9529,Anthony Bishop,fsingleton@evans.com,44,Male,23-02-2025,11-03-2025,Monthly,Manual,Medium,Renewed
9529,Anthony Bishop,fsingleton@evans.com,44,Male,11-03-2025,16-03-2025,Quarterly,Auto-Renew,High,Renewed
9529,Anthony Bishop,fsingleton@evans.com,44,Male,16-03-2025,19-03-2025,Monthly,Auto-Renew,High,Renewed
5397,Jennifer Goodman,burtonjason@brown-church.info,23,Male,30-10-2023,08-12-2024,Monthly,Manual,High,Renewed
5397,Jennifer Goodman,burtonjason@brown-church.info,23,Male,08-12-2024,26-12-2024,Monthly,Manual,Medium,Renewed
5746,Karen Stanley,christine74@gmail.com,25,Female,01-12-2022,19-12-2023,Annual,Manual,Low,Not Renewed
5746,Karen Stanley,christine74@gmail.com,25,Female,19-12-2023,04-11-2024,Annual,Auto-Renew,High,Renewed
5746,Karen Stanley,christine74@gmail.com,25,Female,04-11-2024,07-11-2024,Annual,Manual,Low,Renewed
4979,Cheryl Owens,dennisanna@yahoo.com,24,Male,26-07-2022,27-07-2022,Annual,Auto-Renew,Low,Not Renewed
4979,Cheryl Owens,dennisanna@yahoo.com,24,Male,27-07-2022,14-03-2023,Quarterly,Manual,Medium,Not Renewed
6686,Carolyn Cook,kimberlyromero@yahoo.com,35,Female,18-05-2022,08-04-2024,Quarterly,Manual,Low,Not Renewed
6686,Carolyn Cook,kimberlyromero@yahoo.com,35,Female,08-04-2024,11-03-2025,Monthly,Auto-Renew,Low,Renewed
9848,Loretta Williamson,grossmaria@cortez.com,19,Male,29-02-2024,23-08-2024,Quarterly,Manual,High,Renewed
1413,Paula Snyder,theresa81@yahoo.com,25,Other,06-04-2023,25-05-2024,Quarterly,Auto-Renew,High,Not Renewed
4880,Lauren Sherman,malonemichael@gmail.com,20,Female,16-08-2022,19-01-2023,Annual,Auto-Renew,High,Not Renewed
4880,Lauren Sherman,malonemichael@gmail.com,20,Female,19-01-2023,11-05-2023,Monthly,Auto-Renew,Medium,Not Renewed
4880,Lauren Sherman,malonemichael@gmail.com,20,Female,11-05-2023,23-11-2024,Quarterly,Manual,High,Renewed
5335,Alan Kennedy,cheyenne39@garrett.com,20,Male,19-12-2022,25-04-2023,Quarterly,Manual,High,Not Renewed
5335,Alan Kennedy,cheyenne39@garrett.com,20,Male,25-04-2023,15-02-2025,Quarterly,Manual,High,Renewed
5335,Alan Kennedy,cheyenne39@garrett.com,20,Male,15-02-2025,17-03-2025,Monthly,Auto-Renew,Medium,Not Renewed
5335,Alan Kennedy,cheyenne39@garrett.com,20,Male,17-03-2025,19-03-2025,Annual,Manual,High,Renewed
8693,Elizabeth Conway,hwilson@gmail.com,18,Male,18-12-2024,21-12-2024,Annual,Auto-Renew,High,Renewed
8693,Elizabeth Conway,hwilson@gmail.com,18,Male,21-12-2024,16-03-2025,Quarterly,Manual,Medium,Renewed
4697,Brandon Brown,jason04@brown.com,19,Male,02-06-2023,04-10-2024,Quarterly,Auto-Renew,Low,Renewed
4697,Brandon Brown,jason04@brown.com,19,Male,04-10-2024,09-03-2025,Monthly,Manual,Medium,Not Renewed
4697,Brandon Brown,jason04@brown.com,19,Male,09-03-2025,09-03-2025,Monthly,Manual,High,Renewed
4697,Brandon Brown,jason04@brown.com,19,Male,09-03-2025,12-03-2025,Monthly,Manual,High,Renewed
4697,Brandon Brown,jason04@brown.com,19,Male,12-03-2025,20-03-2025,Monthly,Manual,Medium,Renewed
9763,Courtney Garcia,annalogan@webster.com,19,Female,20-03-2025,21-03-2025,Monthly,Auto-Renew,Medium,Not Renewed
9763,Courtney Garcia,annalogan@webster.com,19,Female,21-03-2025,21-03-2025,Monthly,Auto-Renew,High,Renewed
9763,Courtney Garcia,annalogan@webster.com,19,Female,21-03-2025,21-03-2025,Annual,Manual,Low,Renewed
9763,Courtney Garcia,annalogan@webster.com,19,Female,21-03-2025,21-03-2025,Monthly,Manual,High,Renewed
7440,Blake Alexander,angelahumphrey@banks.net,37,Female,11-06-2024,07-12-2024,Monthly,Auto-Renew,Low,Renewed
7440,Blake Alexander,angelahumphrey@banks.net,37,Female,07-12-2024,21-01-2025,Quarterly,Auto-Renew,Medium,Renewed
7440,Blake Alexander,angelahumphrey@banks.net,37,Female,21-01-2025,25-02-2025,Annual,Manual,High,Renewed
7440,Blake Alexander,angelahumphrey@banks.net,37,Female,25-02-2025,03-03-2025,Monthly,Manual,Medium,Renewed
7440,Blake Alexander,angelahumphrey@banks.net,37,Female,03-03-2025,09-03-2025,Annual,Manual,High,Renewed
2445,Dr. Steve Cantu,kim26@yahoo.com,48,Male,20-02-2023,08-04-2023,Annual,Auto-Renew,Medium,Renewed
9582,Glen Hall,kennethpeterson@yahoo.com,45,Male,28-05-2022,02-12-2023,Annual,Auto-Renew,Medium,Not Renewed
9582,Glen Hall,kennethpeterson@yahoo.com,45,Male,02-12-2023,20-03-2024,Monthly,Manual,High,Not Renewed
1991,Daniel Morris,alex88@jenkins-brown.net,21,Male,23-05-2023,27-12-2024,Annual,Manual,Low,Renewed
1991,Daniel Morris,alex88@jenkins-brown.net,21,Male,27-12-2024,17-03-2025,Quarterly,Manual,High,Not Renewed
1991,Daniel Morris,alex88@jenkins-brown.net,21,Male,17-03-2025,18-03-2025,Quarterly,Auto-Renew,Low,Renewed
6792,Alex Williams,dennisbrady@mcdonald-booth.com,20,Female,14-12-2024,26-01-2025,Quarterly,Manual,Medium,Renewed
6792,Alex Williams,dennisbrady@mcdonald-booth.com,20,Female,26-01-2025,23-02-2025,Annual,Manual,Medium,Renewed
6792,Alex Williams,dennisbrady@mcdonald-booth.com,20,Female,23-02-2025,02-03-2025,Monthly,Auto-Renew,Low,Not Renewed
6792,Alex Williams,dennisbrady@mcdonald-booth.com,20,Female,02-03-2025,08-03-2025,Quarterly,Auto-Renew,Medium,Not Renewed
9865,Alexander Duncan,josephguerrero@wright-richardson.com,27,Male,10-11-2024,25-01-2025,Monthly,Auto-Renew,High,Renewed
5214,Alexandra Lee,gonzalezronald@cohen.com,56,Female,20-12-2024,05-01-2025,Annual,Auto-Renew,High,Renewed
5214,Alexandra Lee,gonzalezronald@cohen.com,56,Female,05-01-2025,15-01-2025,Monthly,Auto-Renew,High,Renewed
5214,Alexandra Lee,gonzalezronald@cohen.com,56,Female,15-01-2025,02-02-2025,Quarterly,Auto-Renew,Low,Not Renewed
5214,Alexandra Lee,gonzalezronald@cohen.com,56,Female,02-02-2025,15-02-2025,Annual,Auto-Renew,Low,Renewed
3530,Geoffrey Ryan,jharris@luna-diaz.com,23,Female,11-12-2024,27-01-2025,Monthly,Auto-Renew,Low,Renewed
3530,Geoffrey Ryan,jharris@luna-diaz.com,23,Female,27-01-2025,11-02-2025,Annual,Manual,High,Not Renewed
9379,Corey Becker,onoble@lewis.com,31,Female,26-01-2025,02-03-2025,Quarterly,Manual,High,Renewed
9379,Corey Becker,onoble@lewis.com,31,Female,02-03-2025,07-03-2025,Annual,Manual,Low,Renewed
7813,David Park,helen32@yahoo.com,21,Male,20-10-2024,09-11-2024,Quarterly,Manual,High,Not Renewed
1400,Kevin Thompson,john55@pearson-liu.biz,51,Female,07-08-2023,15-09-2023,Annual,Auto-Renew,High,Not Renewed
2095,Angela Lawrence,betty61@rice.com,27,Female,25-07-2022,20-02-2025,Monthly,Auto-Renew,High,Not Renewed
2095,Angela Lawrence,betty61@rice.com,27,Female,20-02-2025,06-03-2025,Annual,Manual,High,Renewed
2095,Angela Lawrence,betty61@rice.com,27,Female,06-03-2025,15-03-2025,Quarterly,Manual,High,Renewed
2095,Angela Lawrence,betty61@rice.com,27,Female,15-03-2025,17-03-2025,Monthly,Auto-Renew,Low,Renewed
2095,Angela Lawrence,betty61@rice.com,27,Female,17-03-2025,18-03-2025,Annual,Manual,Low,Not Renewed
1901,Alexis Mccall,jonesmichele@palmer.biz,36,Male,03-07-2024,15-11-2024,Annual,Manual,Low,Renewed
1901,Alexis Mccall,jonesmichele@palmer.biz,36,Male,15-11-2024,05-01-2025,Annual,Auto-Renew,High,Renewed
1901,Alexis Mccall,jonesmichele@palmer.biz,36,Male,05-01-2025,28-02-2025,Quarterly,Auto-Renew,Low,Renewed
6515,Crystal Huynh,dylan57@yahoo.com,30,Male,10-02-2024,13-09-2024,Monthly,Auto-Renew,Medium,Renewed
6515,Crystal Huynh,dylan57@yahoo.com,30,Male,13-09-2024,15-10-2024,Monthly,Manual,Medium,Renewed
6515,Crystal Huynh,dylan57@yahoo.com,30,Male,15-10-2024,09-02-2025,Monthly,Auto-Renew,Medium,Renewed
6515,Crystal Huynh,dylan57@yahoo.com,30,Male,09-02-2025,21-03-2025,Quarterly,Auto-Renew,High,Renewed
6515,Crystal Huynh,dylan57@yahoo.com,30,Male,21-03-2025,21-03-2025,Monthly,Auto-Renew,Low,Not Renewed
3359,Karen Miller,jfinley@smith.info,21,Female,11-04-2022,11-02-2024,Annual,Manual,Medium,Renewed
3359,Karen Miller,jfinley@smith.info,21,Female,11-02-2024,08-06-2024,Annual,Auto-Renew,Low,Renewed
5581,Christina Rogers,dphillips@pena-bowman.com,44,Female,25-06-2023,02-12-2024,Quarterly,Auto-Renew,High,Renewed
5581,Christina Rogers,dphillips@pena-bowman.com,44,Female,02-12-2024,16-12-2024,Quarterly,Manual,High,Renewed
2975,Amanda Robinson,garciarichard@yahoo.com,35,Female,24-05-2024,04-03-2025,Monthly,Manual,Low,Renewed
2975,Amanda Robinson,garciarichard@yahoo.com,35,Female,04-03-2025,17-03-2025,Monthly,Manual,High,Renewed
2975,Amanda Robinson,garciarichard@yahoo.com,35,Female,17-03-2025,17-03-2025,Quarterly,Manual,High,Renewed
2975,Amanda Robinson,garciarichard@yahoo.com,35,Female,17-03-2025,19-03-2025,Monthly,Auto-Renew,Low,Renewed
2975,Amanda Robinson,garciarichard@yahoo.com,35,Female,19-03-2025,19-03-2025,Monthly,Auto-Renew,High,Renewed
1032,Heather Hansen,cindydavis@yahoo.com,25,Male,22-07-2024,22-02-2025,Annual,Manual,High,Not Renewed
1032,Heather Hansen,cindydavis@yahoo.com,25,Male,22-02-2025,07-03-2025,Quarterly,Manual,High,Renewed
1032,Heather Hansen,cindydavis@yahoo.com,25,Male,07-03-2025,15-03-2025,Annual,Auto-Renew,Low,Renewed
1032,Heather Hansen,cindydavis@yahoo.com,25,Male,15-03-2025,19-03-2025,Monthly,Manual,Medium,Not Renewed
1032,Heather Hansen,cindydavis@yahoo.com,25,Male,19-03-2025,20-03-2025,Annual,Auto-Renew,High,Not Renewed
8509,Deborah Stanton,christophermcgee@gmail.com,43,Female,15-07-2023,27-11-2024,Monthly,Manual,Medium,Renewed
8509,Deborah Stanton,christophermcgee@gmail.com,43,Female,27-11-2024,08-01-2025,Monthly,Manual,High,Not Renewed
8509,Deborah Stanton,christophermcgee@gmail.com,43,Female,08-01-2025,08-03-2025,Annual,Auto-Renew,Low,Renewed
5708,Devon Cole,bonniemiller@gutierrez.com,27,Female,02-05-2023,05-06-2024,Annual,Auto-Renew,Low,Renewed
5708,Devon Cole,bonniemiller@gutierrez.com,27,Female,05-06-2024,27-09-2024,Annual,Manual,Medium,Renewed
5708,Devon Cole,bonniemiller@gutierrez.com,27,Female,27-09-2024,19-03-2025,Quarterly,Auto-Renew,Low,Not Renewed
5708,Devon Cole,bonniemiller@gutierrez.com,27,Female,19-03-2025,21-03-2025,Monthly,Auto-Renew,High,Renewed
9092,Heather Rojas,edwardsgrace@hotmail.com,23,Female,11-09-2022,24-11-2024,Annual,Auto-Renew,High,Renewed
9092,Heather Rojas,edwardsgrace@hotmail.com,23,Female,24-11-2024,17-01-2025,Quarterly,Auto-Renew,Medium,Not Renewed
9092,Heather Rojas,edwardsgrace@hotmail.com,23,Female,17-01-2025,25-01-2025,Monthly,Manual,High,Not Renewed
9092,Heather Rojas,edwardsgrace@hotmail.com,23,Female,25-01-2025,21-03-2025,Annual,Auto-Renew,Medium,Renewed
5560,Carol Prince,feliciabeck@erickson.com,21,Male,17-10-2022,20-03-2024,Monthly,Auto-Renew,Medium,Renewed
5560,Carol Prince,feliciabeck@erickson.com,21,Male,20-03-2024,09-07-2024,Annual,Auto-Renew,Low,Renewed
5560,Carol Prince,feliciabeck@erickson.com,21,Male,09-07-2024,10-08-2024,Monthly,Auto-Renew,High,Renewed
5560,Carol Prince,feliciabeck@erickson.com,21,Male,10-08-2024,07-01-2025,Annual,Auto-Renew,Medium,Renewed
7294,Courtney Cole,austinmitchell@gmail.com,28,Male,18-02-2025,06-03-2025,Annual,Auto-Renew,Medium,Renewed
7294,Courtney Cole,austinmitchell@gmail.com,28,Male,06-03-2025,12-03-2025,Quarterly,Manual,High,Not Renewed
2942,Charles Clements,annettemccullough@carson-rangel.com,31,Male,02-03-2024,29-07-2024,Monthly,Manual,Medium,Renewed
2942,Charles Clements,annettemccullough@carson-rangel.com,31,Male,29-07-2024,23-12-2024,Annual,Manual,High,Not Renewed
2942,Charles Clements,annettemccullough@carson-rangel.com,31,Male,23-12-2024,19-01-2025,Quarterly,Manual,Low,Not Renewed
2942,Charles Clements,annettemccullough@carson-rangel.com,31,Male,19-01-2025,11-02-2025,Quarterly,Manual,High,Renewed
4659,Chad Hart,gilmoremichelle@evans.com,19,Female,22-12-2022,10-02-2025,Annual,Manual,Low,Not Renewed
4659,Chad Hart,gilmoremichelle@evans.com,19,Female,10-02-2025,04-03-2025,Annual,Manual,High,Renewed
4659,Chad Hart,gilmoremichelle@evans.com,19,Female,04-03-2025,16-03-2025,Quarterly,Auto-Renew,Low,Renewed
4659,Chad Hart,gilmoremichelle@evans.com,19,Female,16-03-2025,16-03-2025,Monthly,Manual,High,Renewed
4659,Chad Hart,gilmoremichelle@evans.com,19,Female,16-03-2025,17-03-2025,Monthly,Auto-Renew,High,Renewed
5761,Charles Watson,rosenorton@gmail.com,22,Female,06-05-2024,03-06-2024,Monthly,Manual,Low,Renewed
5761,Charles Watson,rosenorton@gmail.com,22,Female,03-06-2024,18-06-2024,Annual,Auto-Renew,Low,Renewed
4867,Brandon Lewis,kingjasmin@yahoo.com,28,Female,22-06-2023,17-08-2023,Quarterly,Manual,High,Renewed
4867,Brandon Lewis,kingjasmin@yahoo.com,28,Female,17-08-2023,21-01-2024,Annual,Auto-Renew,Low,Not Renewed
4867,Brandon Lewis,kingjasmin@yahoo.com,28,Female,21-01-2024,25-01-2025,Quarterly,Auto-Renew,High,Renewed
4867,Brandon Lewis,kingjasmin@yahoo.com,28,Female,25-01-2025,22-02-2025,Quarterly,Manual,Low,Not Renewed
7469,Lisa Rowe,steverocha@gmail.com,60,Female,27-10-2023,25-04-2024,Quarterly,Manual,High,Renewed
5618,Curtis King,davidnewman@johnston.com,20,Female,28-05-2022,10-07-2023,Quarterly,Auto-Renew,High,Renewed
5618,Curtis King,davidnewman@johnston.com,20,Female,10-07-2023,03-07-2024,Monthly,Auto-Renew,Low,Renewed
5618,Curtis King,davidnewman@johnston.com,20,Female,03-07-2024,24-10-2024,Annual,Auto-Renew,Medium,Renewed
5618,Curtis King,davidnewman@johnston.com,20,Female,24-10-2024,02-11-2024,Annual,Auto-Renew,High,Renewed
5618,Curtis King,davidnewman@johnston.com,20,Female,02-11-2024,24-11-2024,Annual,Manual,Medium,Renewed
6997,Alexandria Jennings,david29@hotmail.com,26,Male,02-11-2023,09-06-2024,Quarterly,Manual,Medium,Renewed
6997,Alexandria Jennings,david29@hotmail.com,26,Male,09-06-2024,10-06-2024,Monthly,Auto-Renew,High,Renewed
6997,Alexandria Jennings,david29@hotmail.com,26,Male,10-06-2024,22-08-2024,Annual,Auto-Renew,Low,Not Renewed
5911,Christina Lee,caldwellcarl@gmail.com,22,Male,23-07-2022,26-02-2023,Quarterly,Auto-Renew,High,Renewed
5911,Christina Lee,caldwellcarl@gmail.com,22,Male,26-02-2023,05-12-2024,Annual,Auto-Renew,Low,Renewed
5911,Christina Lee,caldwellcarl@gmail.com,22,Male,05-12-2024,14-03-2025,Annual,Manual,High,Renewed
5911,Christina Lee,caldwellcarl@gmail.com,22,Male,14-03-2025,21-03-2025,Quarterly,Manual,Medium,Not Renewed
3071,Amy Williams,hfaulkner@roberts-cisneros.com,23,Female,07-01-2025,27-01-2025,Annual,Manual,Medium,Renewed
3071,Amy Williams,hfaulkner@roberts-cisneros.com,23,Female,27-01-2025,14-02-2025,Quarterly,Manual,High,Renewed
3071,Amy Williams,hfaulkner@roberts-cisneros.com,23,Female,14-02-2025,23-02-2025,Annual,Manual,Medium,Renewed
3071,Amy Williams,hfaulkner@roberts-cisneros.com,23,Female,23-02-2025,26-02-2025,Monthly,Auto-Renew,Medium,Renewed
4859,Beth Mason,james43@gordon.com,22,Male,25-11-2022,25-05-2024,Quarterly,Manual,Low,Not Renewed
4859,Beth Mason,james43@gordon.com,22,Male,25-05-2024,28-11-2024,Quarterly,Manual,Low,Renewed
4859,Beth Mason,james43@gordon.com,22,Male,28-11-2024,13-02-2025,Quarterly,Auto-Renew,Low,Not Renewed
3396,Heather Weaver,dmorse@yahoo.com,22,Male,20-04-2024,29-11-2024,Quarterly,Manual,Low,Renewed
3396,Heather Weaver,dmorse@yahoo.com,22,Male,29-11-2024,06-12-2024,Annual,Manual,Medium,Renewed
3396,Heather Weaver,dmorse@yahoo.com,22,Male,06-12-2024,26-12-2024,Quarterly,Manual,Low,Renewed
3396,Heather Weaver,dmorse@yahoo.com,22,Male,26-12-2024,01-03-2025,Quarterly,Manual,Medium,Renewed
3396,Heather Weaver,dmorse@yahoo.com,22,Male,01-03-2025,15-03-2025,Quarterly,Auto-Renew,High,Renewed
5325,Christian Ayala,caitlinbradford@williams.com,22,Female,25-01-2023,22-02-2023,Annual,Auto-Renew,High,Not Renewed
5325,Christian Ayala,caitlinbradford@williams.com,22,Female,22-02-2023,26-02-2024,Quarterly,Auto-Renew,Medium,Renewed
5325,Christian Ayala,caitlinbradford@williams.com,22,Female,26-02-2024,28-02-2025,Annual,Manual,Low,Renewed
5325,Christian Ayala,caitlinbradford@williams.com,22,Female,28-02-2025,05-03-2025,Monthly,Auto-Renew,Low,Renewed
5325,Christian Ayala,caitlinbradford@williams.com,22,Female,05-03-2025,14-03-2025,Monthly,Auto-Renew,Medium,Renewed
1797,Amy Martin,khoward@yahoo.com,25,Male,21-08-2023,25-02-2024,Quarterly,Manual,High,Not Renewed
1797,Amy Martin,khoward@yahoo.com,25,Male,25-02-2024,30-09-2024,Monthly,Manual,Low,Renewed
1797,Amy Martin,khoward@yahoo.com,25,Male,30-09-2024,29-12-2024,Monthly,Manual,Low,Renewed
9554,Beth Campbell,robertperez@gmail.com,42,Male,11-05-2024,30-08-2024,Quarterly,Manual,Low,Renewed
2176,James Thompson,jasonphillips@thomas.com,18,Male,28-11-2024,12-02-2025,Monthly,Manual,Low,Renewed
2176,James Thompson,jasonphillips@thomas.com,18,Male,12-02-2025,08-03-2025,Annual,Auto-Renew,Low,Renewed
2176,James Thompson,jasonphillips@thomas.com,18,Male,08-03-2025,10-03-2025,Quarterly,Manual,Medium,Renewed
2176,James Thompson,jasonphillips@thomas.com,18,Male,10-03-2025,15-03-2025,Quarterly,Auto-Renew,Low,Not Renewed
9832,Jason Schneider,tammywhite@yahoo.com,64,Female,29-09-2024,06-02-2025,Quarterly,Manual,Medium,Renewed
3623,Christopher Warner,caitlin63@hotmail.com,23,Male,11-02-2024,15-02-2025,Monthly,Manual,Low,Renewed
3623,Christopher Warner,caitlin63@hotmail.com,23,Male,15-02-2025,11-03-2025,Quarterly,Auto-Renew,Medium,Renewed
3623,Christopher Warner,caitlin63@hotmail.com,23,Male,11-03-2025,21-03-2025,Annual,Manual,Low,Renewed
